source,item_seq,family,dimension,score
MAS,20,ULM,Guess resistance,4.333333333333333
MAS,20,ULM,Plausibility,3.3333333333333335
MAS,20,ULM,Reasoning,3.0
MAS,20,ULM,Solvability,5.0
MAS,21,QGval,Answer consistency,5.0
MAS,21,QGval,Answerability,5.0
MAS,21,QGval,Clarity,5.0
MAS,21,QGval,Conciseness,5.0
MAS,21,QGval,Consistency,5.0
MAS,21,QGval,Fluency,5.0
MAS,21,QGval,Relevance,5.0
MAS,21,ULM,Absoluteness,5.0
MAS,21,ULM,Completeness,5.0
MAS,21,ULM,Comprehensiveness,2.3333333333333335
MAS,21,ULM,Correctness,5.0
MAS,21,ULM,Exclusiveness,4.333333333333333
MAS,21,ULM,Explanation score,4.333333333333333
MAS,21,ULM,Explicitness,3.3333333333333335
MAS,21,ULM,Fairness,3.0
MAS,21,ULM,Feedback,4.0
MAS,21,ULM,Fluency,5.0
MAS,21,ULM,Focus,3.6666666666666665
MAS,21,ULM,Goal alignment,4.333333333333333
MAS,21,ULM,Guess resistance,4.333333333333333
MAS,21,ULM,Plausibility,3.3333333333333335
MAS,21,ULM,Reasoning,2.3333333333333335
MAS,21,ULM,Solvability,4.666666666666667
MAS,22,QGval,Answer consistency,5.0
MAS,22,QGval,Answerability,5.0
MAS,22,QGval,Clarity,5.0
MAS,22,QGval,Conciseness,5.0
MAS,22,QGval,Consistency,5.0
MAS,22,QGval,Fluency,5.0
MAS,22,QGval,Relevance,5.0
MAS,22,ULM,Absoluteness,5.0
MAS,22,ULM,Completeness,5.0
MAS,22,ULM,Comprehensiveness,1.6666666666666667
MAS,22,ULM,Correctness,5.0
MAS,22,ULM,Exclusiveness,4.333333333333333
MAS,22,ULM,Explanation score,4.333333333333333
MAS,22,ULM,Explicitness,3.3333333333333335
MAS,22,ULM,Fairness,3.0
MAS,22,ULM,Feedback,4.0
MAS,22,ULM,Fluency,5.0
MAS,22,ULM,Focus,4.333333333333333
MAS,22,ULM,Goal alignment,4.333333333333333
MAS,22,ULM,Guess resistance,4.333333333333333
MAS,22,ULM,Plausibility,4.0
MAS,22,ULM,Reasoning,2.0
MAS,22,ULM,Solvability,5.0
MAS,23,QGval,Answer consistency,5.0
MAS,23,QGval,Answerability,5.0
MAS,23,QGval,Clarity,5.0
MAS,23,QGval,Conciseness,5.0
MAS,23,QGval,Consistency,5.0
MAS,23,QGval,Fluency,5.0
MAS,23,QGval,Relevance,5.0
MAS,23,ULM,Absoluteness,5.0
MAS,23,ULM,Completeness,5.0
MAS,23,ULM,Comprehensiveness,3.0
MAS,23,ULM,Correctness,5.0
MAS,23,ULM,Exclusiveness,5.0
MAS,23,ULM,Explanation score,3.6666666666666665
MAS,23,ULM,Explicitness,3.3333333333333335
MAS,23,ULM,Fairness,3.0
MAS,23,ULM,Feedback,3.3333333333333335
MAS,23,ULM,Fluency,5.0
MAS,23,ULM,Focus,4.333333333333333
MAS,23,ULM,Goal alignment,5.0
MAS,23,ULM,Guess resistance,4.333333333333333
MAS,23,ULM,Plausibility,3.3333333333333335
MAS,23,ULM,Reasoning,2.6666666666666665
MAS,23,ULM,Solvability,5.0
MAS,24,QGval,Answer consistency,5.0
MAS,24,QGval,Answerability,5.0
MAS,24,QGval,Clarity,5.0
MAS,24,QGval,Conciseness,5.0
MAS,24,QGval,Consistency,5.0
MAS,24,QGval,Fluency,5.0
MAS,24,QGval,Relevance,5.0
MAS,24,ULM,Absoluteness,5.0
MAS,24,ULM,Completeness,5.0
MAS,24,ULM,Comprehensiveness,4.0
MAS,24,ULM,Correctness,5.0
MAS,24,ULM,Exclusiveness,5.0
MAS,24,ULM,Explanation score,4.333333333333333
MAS,24,ULM,Explicitness,3.3333333333333335
MAS,24,ULM,Fairness,3.0
MAS,24,ULM,Feedback,4.0
MAS,24,ULM,Fluency,5.0
MAS,24,ULM,Focus,4.333333333333333
MAS,24,ULM,Goal alignment,5.0
MAS,24,ULM,Guess resistance,4.333333333333333
MAS,24,ULM,Plausibility,4.0
MAS,24,ULM,Reasoning,3.6666666666666665
MAS,24,ULM,Solvability,5.0
MAS,25,QGval,Answer consistency,5.0
MAS,25,QGval,Answerability,5.0
MAS,25,QGval,Clarity,5.0
MAS,25,QGval,Conciseness,5.0
MAS,25,QGval,Consistency,5.0
MAS,25,QGval,Fluency,5.0
MAS,25,QGval,Relevance,5.0
MAS,25,ULM,Absoluteness,5.0
MAS,25,ULM,Completeness,5.0
MAS,25,ULM,Comprehensiveness,2.0
MAS,25,ULM,Correctness,5.0
MAS,25,ULM,Exclusiveness,4.333333333333333
MAS,25,ULM,Explanation score,4.333333333333333
MAS,25,ULM,Explicitness,3.3333333333333335
MAS,25,ULM,Fairness,3.0
MAS,25,ULM,Feedback,4.0
MAS,25,ULM,Fluency,5.0
MAS,25,ULM,Focus,4.333333333333333
MAS,25,ULM,Goal alignment,4.333333333333333
MAS,25,ULM,Guess resistance,4.333333333333333
MAS,25,ULM,Plausibility,4.0
MAS,25,ULM,Reasoning,3.0
MAS,25,ULM,Solvability,5.0
MAS,26,QGval,Answer consistency,5.0
MAS,26,QGval,Answerability,5.0
MAS,26,QGval,Clarity,5.0
MAS,26,QGval,Conciseness,5.0
MAS,26,QGval,Consistency,5.0
MAS,26,QGval,Fluency,5.0
MAS,26,QGval,Relevance,5.0
MAS,26,ULM,Absoluteness,5.0
MAS,26,ULM,Completeness,5.0
MAS,26,ULM,Comprehensiveness,3.3333333333333335
MAS,26,ULM,Correctness,5.0
MAS,26,ULM,Exclusiveness,5.0
MAS,26,ULM,Explanation score,4.333333333333333
MAS,26,ULM,Explicitness,3.0
MAS,26,ULM,Fairness,3.0
MAS,26,ULM,Feedback,4.0
MAS,26,ULM,Fluency,5.0
MAS,26,ULM,Focus,5.0
MAS,26,ULM,Goal alignment,5.0
MAS,26,ULM,Guess resistance,4.333333333333333
MAS,26,ULM,Plausibility,4.0
MAS,26,ULM,Reasoning,3.0
MAS,26,ULM,Solvability,5.0
MAS,27,QGval,Answer consistency,5.0
MAS,27,QGval,Answerability,5.0
MAS,27,QGval,Clarity,5.0
MAS,27,QGval,Conciseness,5.0
MAS,27,QGval,Consistency,5.0
MAS,27,QGval,Fluency,5.0
MAS,27,QGval,Relevance,5.0
MAS,27,ULM,Absoluteness,5.0
MAS,27,ULM,Completeness,5.0
MAS,27,ULM,Comprehensiveness,3.3333333333333335
MAS,27,ULM,Correctness,5.0
MAS,27,ULM,Exclusiveness,5.0
MAS,27,ULM,Explanation score,4.333333333333333
MAS,27,ULM,Explicitness,3.3333333333333335
MAS,27,ULM,Fairness,3.0
MAS,27,ULM,Feedback,4.0
MAS,27,ULM,Fluency,5.0
MAS,27,ULM,Focus,5.0
MAS,27,ULM,Goal alignment,4.666666666666667
MAS,27,ULM,Guess resistance,4.333333333333333
MAS,27,ULM,Plausibility,4.0
MAS,27,ULM,Reasoning,3.0
MAS,27,ULM,Solvability,5.0
MAS,28,QGval,Answer consistency,5.0
MAS,28,QGval,Answerability,5.0
MAS,28,QGval,Clarity,5.0
MAS,28,QGval,Conciseness,5.0
MAS,28,QGval,Consistency,5.0
MAS,28,QGval,Fluency,5.0
MAS,28,QGval,Relevance,5.0
MAS,28,ULM,Absoluteness,5.0
MAS,28,ULM,Completeness,5.0
MAS,28,ULM,Comprehensiveness,3.3333333333333335
MAS,28,ULM,Correctness,5.0
MAS,28,ULM,Exclusiveness,5.0
MAS,28,ULM,Explanation score,3.6666666666666665
MAS,28,ULM,Explicitness,2.6666666666666665
MAS,28,ULM,Fairness,3.0
MAS,28,ULM,Feedback,4.0
MAS,28,ULM,Fluency,4.666666666666667
MAS,28,ULM,Focus,5.0
MAS,28,ULM,Goal alignment,4.666666666666667
MAS,28,ULM,Guess resistance,3.6666666666666665
MAS,28,ULM,Plausibility,4.0
MAS,28,ULM,Reasoning,2.3333333333333335
MAS,28,ULM,Solvability,5.0
MAS,29,QGval,Answer consistency,4.333333333333333
MAS,29,QGval,Answerability,5.0
MAS,29,QGval,Clarity,5.0
MAS,29,QGval,Conciseness,4.333333333333333
MAS,29,QGval,Consistency,5.0
MAS,29,QGval,Fluency,5.0
MAS,29,QGval,Relevance,5.0
MAS,29,ULM,Absoluteness,5.0
MAS,29,ULM,Completeness,5.0
MAS,29,ULM,Comprehensiveness,3.0
MAS,29,ULM,Correctness,5.0
MAS,29,ULM,Exclusiveness,5.0
MAS,29,ULM,Explanation score,4.333333333333333
MAS,29,ULM,Explicitness,3.0
MAS,29,ULM,Fairness,3.0
MAS,29,ULM,Feedback,4.0
MAS,29,ULM,Fluency,5.0
MAS,29,ULM,Focus,5.0
MAS,29,ULM,Goal alignment,5.0
MAS,29,ULM,Guess resistance,4.333333333333333
MAS,29,ULM,Plausibility,4.0
MAS,29,ULM,Reasoning,2.0
MAS,29,ULM,Solvability,5.0
MAS,30,QGval,Answer consistency,5.0
MAS,30,QGval,Answerability,5.0
MAS,30,QGval,Clarity,5.0
MAS,30,QGval,Conciseness,4.333333333333333
MAS,30,QGval,Consistency,5.0
MAS,30,QGval,Fluency,5.0
MAS,30,QGval,Relevance,5.0
MAS,30,ULM,Absoluteness,5.0
MAS,30,ULM,Completeness,5.0
MAS,30,ULM,Comprehensiveness,3.3333333333333335
MAS,30,ULM,Correctness,5.0
MAS,30,ULM,Exclusiveness,5.0
MAS,30,ULM,Explanation score,4.333333333333333
MAS,30,ULM,Explicitness,3.0
MAS,30,ULM,Fairness,3.0
MAS,30,ULM,Feedback,4.0
MAS,30,ULM,Fluency,5.0
MAS,30,ULM,Focus,5.0
MAS,30,ULM,Goal alignment,5.0
MAS,30,ULM,Guess resistance,4.333333333333333
MAS,30,ULM,Plausibility,4.0
MAS,30,ULM,Reasoning,2.3333333333333335
MAS,30,ULM,Solvability,5.0
MAS,31,QGval,Answer consistency,4.666666666666667
MAS,31,QGval,Answerability,5.0
MAS,31,QGval,Clarity,5.0
MAS,31,QGval,Conciseness,4.333333333333333
MAS,31,QGval,Consistency,5.0
MAS,31,QGval,Fluency,5.0
MAS,31,QGval,Relevance,5.0
MAS,31,ULM,Absoluteness,5.0
MAS,31,ULM,Completeness,5.0
MAS,31,ULM,Comprehensiveness,3.3333333333333335
MAS,31,ULM,Correctness,5.0
MAS,31,ULM,Exclusiveness,5.0
MAS,31,ULM,Explanation score,4.333333333333333
MAS,31,ULM,Explicitness,3.3333333333333335
MAS,31,ULM,Fairness,3.0
MAS,31,ULM,Feedback,4.0
MAS,31,ULM,Fluency,5.0
MAS,31,ULM,Focus,5.0
MAS,31,ULM,Goal alignment,5.0
MAS,31,ULM,Guess resistance,4.333333333333333
MAS,31,ULM,Plausibility,4.0
MAS,31,ULM,Reasoning,3.0
MAS,31,ULM,Solvability,5.0
MAS,32,QGval,Answer consistency,5.0
MAS,32,QGval,Answerability,5.0
MAS,32,QGval,Clarity,5.0
MAS,32,QGval,Conciseness,4.333333333333333
MAS,32,QGval,Consistency,5.0
MAS,32,QGval,Fluency,5.0
MAS,32,QGval,Relevance,5.0
MAS,32,ULM,Absoluteness,5.0
MAS,32,ULM,Completeness,5.0
MAS,32,ULM,Comprehensiveness,3.3333333333333335
MAS,32,ULM,Correctness,5.0
MAS,32,ULM,Exclusiveness,5.0
MAS,32,ULM,Explanation score,4.333333333333333
MAS,32,ULM,Explicitness,3.3333333333333335
MAS,32,ULM,Fairness,3.0
MAS,32,ULM,Feedback,4.0
MAS,32,ULM,Fluency,5.0
MAS,32,ULM,Focus,5.0
MAS,32,ULM,Goal alignment,5.0
MAS,32,ULM,Guess resistance,4.333333333333333
MAS,32,ULM,Plausibility,4.0
MAS,32,ULM,Reasoning,3.0
MAS,32,ULM,Solvability,5.0
MAS,33,QGval,Answer consistency,5.0
MAS,33,QGval,Answerability,5.0
MAS,33,QGval,Clarity,5.0
MAS,33,QGval,Conciseness,4.333333333333333
MAS,33,QGval,Consistency,5.0
MAS,33,QGval,Fluency,5.0
MAS,33,QGval,Relevance,5.0
MAS,33,ULM,Absoluteness,5.0
MAS,33,ULM,Completeness,5.0
MAS,33,ULM,Comprehensiveness,3.0
MAS,33,ULM,Correctness,5.0
MAS,33,ULM,Exclusiveness,5.0
MAS,33,ULM,Explanation score,4.333333333333333
MAS,33,ULM,Explicitness,3.3333333333333335
MAS,33,ULM,Fairness,3.0
MAS,33,ULM,Feedback,4.0
MAS,33,ULM,Fluency,5.0
MAS,33,ULM,Focus,5.0
MAS,33,ULM,Goal alignment,5.0
MAS,33,ULM,Guess resistance,4.333333333333333
MAS,33,ULM,Plausibility,4.0
MAS,33,ULM,Reasoning,2.6666666666666665
MAS,33,ULM,Solvability,5.0
MAS,34,QGval,Answer consistency,5.0
MAS,34,QGval,Answerability,5.0
MAS,34,QGval,Clarity,5.0
MAS,34,QGval,Conciseness,5.0
MAS,34,QGval,Consistency,5.0
MAS,34,QGval,Fluency,5.0
MAS,34,QGval,Relevance,5.0
MAS,34,ULM,Absoluteness,5.0
MAS,34,ULM,Completeness,5.0
MAS,34,ULM,Comprehensiveness,3.3333333333333335
MAS,34,ULM,Correctness,5.0
MAS,34,ULM,Exclusiveness,5.0
MAS,34,ULM,Explanation score,4.333333333333333
MAS,34,ULM,Explicitness,3.0
MAS,34,ULM,Fairness,3.0
MAS,34,ULM,Feedback,4.0
MAS,34,ULM,Fluency,5.0
MAS,34,ULM,Focus,5.0
MAS,34,ULM,Goal alignment,5.0
MAS,34,ULM,Guess resistance,4.333333333333333
MAS,34,ULM,Plausibility,4.0
MAS,34,ULM,Reasoning,3.6666666666666665
MAS,34,ULM,Solvability,5.0
MAS,35,QGval,Answer consistency,5.0
MAS,35,QGval,Answerability,5.0
MAS,35,QGval,Clarity,5.0
MAS,35,QGval,Conciseness,5.0
MAS,35,QGval,Consistency,5.0
MAS,35,QGval,Fluency,5.0
MAS,35,QGval,Relevance,5.0
MAS,35,ULM,Absoluteness,5.0
MAS,35,ULM,Completeness,5.0
MAS,35,ULM,Comprehensiveness,3.3333333333333335
MAS,35,ULM,Correctness,5.0
MAS,35,ULM,Exclusiveness,5.0
MAS,35,ULM,Explanation score,4.333333333333333
MAS,35,ULM,Explicitness,3.0
MAS,35,ULM,Fairness,3.0
MAS,35,ULM,Feedback,4.0
MAS,35,ULM,Fluency,5.0
MAS,35,ULM,Focus,5.0
MAS,35,ULM,Goal alignment,5.0
MAS,35,ULM,Guess resistance,4.333333333333333
MAS,35,ULM,Plausibility,4.0
MAS,35,ULM,Reasoning,3.6666666666666665
MAS,35,ULM,Solvability,5.0
MAS,36,QGval,Answer consistency,5.0
MAS,36,QGval,Answerability,5.0
MAS,36,QGval,Clarity,5.0
MAS,36,QGval,Conciseness,4.333333333333333
MAS,36,QGval,Consistency,5.0
MAS,36,QGval,Fluency,5.0
MAS,36,QGval,Relevance,5.0
MAS,36,ULM,Absoluteness,5.0
MAS,36,ULM,Completeness,5.0
MAS,36,ULM,Comprehensiveness,3.3333333333333335
MAS,36,ULM,Correctness,5.0
MAS,36,ULM,Exclusiveness,5.0
MAS,36,ULM,Explanation score,4.333333333333333
MAS,36,ULM,Explicitness,3.0
MAS,36,ULM,Fairness,3.0
MAS,36,ULM,Feedback,4.0
MAS,36,ULM,Fluency,5.0
MAS,36,ULM,Focus,5.0
MAS,36,ULM,Goal alignment,5.0
MAS,36,ULM,Guess resistance,4.333333333333333
MAS,36,ULM,Plausibility,4.0
MAS,36,ULM,Reasoning,3.3333333333333335
MAS,36,ULM,Solvability,5.0
MAS,37,QGval,Answer consistency,5.0
MAS,37,QGval,Answerability,5.0
MAS,37,QGval,Clarity,5.0
MAS,37,QGval,Conciseness,5.0
MAS,37,QGval,Consistency,5.0
MAS,37,QGval,Fluency,4.333333333333333
MAS,37,QGval,Relevance,5.0
MAS,37,ULM,Absoluteness,5.0
MAS,37,ULM,Completeness,3.6666666666666665
MAS,37,ULM,Comprehensiveness,3.0
MAS,37,ULM,Correctness,5.0
MAS,37,ULM,Exclusiveness,5.0
MAS,37,ULM,Explanation score,4.333333333333333
MAS,37,ULM,Explicitness,3.3333333333333335
MAS,37,ULM,Fairness,3.0
MAS,37,ULM,Feedback,4.0
MAS,37,ULM,Fluency,4.333333333333333
MAS,37,ULM,Focus,5.0
MAS,37,ULM,Goal alignment,5.0
MAS,37,ULM,Guess resistance,4.333333333333333
MAS,37,ULM,Plausibility,4.0
MAS,37,ULM,Reasoning,2.0
MAS,37,ULM,Solvability,5.0
MAS,38,QGval,Answer consistency,5.0
MAS,38,QGval,Answerability,5.0
MAS,38,QGval,Clarity,5.0
MAS,38,QGval,Conciseness,5.0
MAS,38,QGval,Consistency,5.0
MAS,38,QGval,Fluency,4.333333333333333
MAS,38,QGval,Relevance,5.0
MAS,38,ULM,Absoluteness,5.0
MAS,38,ULM,Completeness,3.6666666666666665
MAS,38,ULM,Comprehensiveness,3.0
MAS,38,ULM,Correctness,5.0
MAS,38,ULM,Exclusiveness,5.0
MAS,38,ULM,Explanation score,4.333333333333333
MAS,38,ULM,Explicitness,3.3333333333333335
MAS,38,ULM,Fairness,3.0
MAS,38,ULM,Feedback,4.0
MAS,38,ULM,Fluency,4.333333333333333
MAS,38,ULM,Focus,5.0
MAS,38,ULM,Goal alignment,5.0
MAS,38,ULM,Guess resistance,4.333333333333333
MAS,38,ULM,Plausibility,4.0
MAS,38,ULM,Reasoning,2.0
MAS,38,ULM,Solvability,5.0
MAS,39,QGval,Answer consistency,5.0
MAS,39,QGval,Answerability,5.0
MAS,39,QGval,Clarity,5.0
MAS,39,QGval,Conciseness,5.0
MAS,39,QGval,Consistency,5.0
MAS,39,QGval,Fluency,4.333333333333333
MAS,39,QGval,Relevance,5.0
MAS,39,ULM,Absoluteness,5.0
MAS,39,ULM,Completeness,3.6666666666666665
MAS,39,ULM,Comprehensiveness,3.0
MAS,39,ULM,Correctness,5.0
MAS,39,ULM,Exclusiveness,5.0
MAS,39,ULM,Explanation score,4.333333333333333
MAS,39,ULM,Explicitness,3.3333333333333335
MAS,39,ULM,Fairness,3.0
MAS,39,ULM,Feedback,4.0
MAS,39,ULM,Fluency,4.333333333333333
MAS,39,ULM,Focus,5.0
MAS,39,ULM,Goal alignment,5.0
MAS,39,ULM,Guess resistance,4.333333333333333
MAS,39,ULM,Plausibility,4.0
MAS,39,ULM,Reasoning,2.0
MAS,39,ULM,Solvability,5.0
MAS,40,QGval,Answer consistency,5.0
MAS,40,QGval,Answerability,5.0
MAS,40,QGval,Clarity,5.0
MAS,40,QGval,Conciseness,4.666666666666667
MAS,40,QGval,Consistency,5.0
MAS,40,QGval,Fluency,5.0
MAS,40,QGval,Relevance,5.0
MAS,40,ULM,Absoluteness,5.0
MAS,40,ULM,Completeness,5.0
MAS,40,ULM,Comprehensiveness,2.6666666666666665
MAS,40,ULM,Correctness,5.0
MAS,40,ULM,Exclusiveness,5.0
MAS,40,ULM,Explanation score,5.0
MAS,40,ULM,Explicitness,3.0
MAS,40,ULM,Fairness,3.0
MAS,40,ULM,Feedback,4.0
MAS,40,ULM,Fluency,5.0
MAS,40,ULM,Focus,5.0
MAS,40,ULM,Goal alignment,5.0
MAS,40,ULM,Guess resistance,4.333333333333333
MAS,40,ULM,Plausibility,4.0
MAS,40,ULM,Reasoning,2.3333333333333335
MAS,40,ULM,Solvability,5.0
MAS,41,QGval,Answer consistency,5.0
MAS,41,QGval,Answerability,5.0
MAS,41,QGval,Clarity,5.0
MAS,41,QGval,Conciseness,5.0
MAS,41,QGval,Consistency,5.0
MAS,41,QGval,Fluency,5.0
MAS,41,QGval,Relevance,5.0
MAS,41,ULM,Absoluteness,5.0
MAS,41,ULM,Completeness,5.0
MAS,41,ULM,Comprehensiveness,2.6666666666666665
MAS,41,ULM,Correctness,5.0
MAS,41,ULM,Exclusiveness,5.0
MAS,41,ULM,Explanation score,5.0
MAS,41,ULM,Explicitness,3.0
MAS,41,ULM,Fairness,3.0
MAS,41,ULM,Feedback,4.0
MAS,41,ULM,Fluency,5.0
MAS,41,ULM,Focus,5.0
MAS,41,ULM,Goal alignment,5.0
MAS,41,ULM,Guess resistance,4.333333333333333
MAS,41,ULM,Plausibility,4.0
MAS,41,ULM,Reasoning,2.3333333333333335
MAS,41,ULM,Solvability,5.0
MAS,42,QGval,Answer consistency,5.0
MAS,42,QGval,Answerability,5.0
MAS,42,QGval,Clarity,5.0
MAS,42,QGval,Conciseness,5.0
MAS,42,QGval,Consistency,5.0
MAS,42,QGval,Fluency,5.0
MAS,42,QGval,Relevance,5.0
MAS,42,ULM,Absoluteness,5.0
MAS,42,ULM,Completeness,4.333333333333333
MAS,42,ULM,Comprehensiveness,2.3333333333333335
MAS,42,ULM,Correctness,5.0
MAS,42,ULM,Exclusiveness,5.0
MAS,42,ULM,Explanation score,5.0
MAS,42,ULM,Explicitness,3.0
MAS,42,ULM,Fairness,3.0
MAS,42,ULM,Feedback,3.6666666666666665
MAS,42,ULM,Fluency,5.0
MAS,42,ULM,Focus,5.0
MAS,42,ULM,Goal alignment,5.0
MAS,42,ULM,Guess resistance,4.333333333333333
MAS,42,ULM,Plausibility,4.0
MAS,42,ULM,Reasoning,2.0
MAS,42,ULM,Solvability,5.0
MAS,43,QGval,Answer consistency,5.0
MAS,43,QGval,Answerability,5.0
MAS,43,QGval,Clarity,5.0
MAS,43,QGval,Conciseness,4.666666666666667
MAS,43,QGval,Consistency,5.0
MAS,43,QGval,Fluency,5.0
MAS,43,QGval,Relevance,5.0
MAS,43,ULM,Absoluteness,5.0
MAS,43,ULM,Completeness,2.3333333333333335
MAS,43,ULM,Comprehensiveness,2.3333333333333335
MAS,43,ULM,Correctness,5.0
MAS,43,ULM,Exclusiveness,5.0
MAS,43,ULM,Explanation score,3.6666666666666665
MAS,43,ULM,Explicitness,4.0
MAS,43,ULM,Fairness,3.0
MAS,43,ULM,Feedback,3.6666666666666665
MAS,43,ULM,Fluency,5.0
MAS,43,ULM,Focus,4.333333333333333
MAS,43,ULM,Goal alignment,5.0
MAS,43,ULM,Guess resistance,4.333333333333333
MAS,43,ULM,Plausibility,4.0
MAS,43,ULM,Reasoning,1.6666666666666667
MAS,43,ULM,Solvability,5.0
MAS,44,QGval,Answer consistency,5.0
MAS,44,QGval,Answerability,5.0
MAS,44,QGval,Clarity,5.0
MAS,44,QGval,Conciseness,5.0
MAS,44,QGval,Consistency,5.0
MAS,44,QGval,Fluency,5.0
MAS,44,QGval,Relevance,5.0
MAS,44,ULM,Absoluteness,5.0
MAS,44,ULM,Completeness,3.0
MAS,44,ULM,Comprehensiveness,2.6666666666666665
MAS,44,ULM,Correctness,5.0
MAS,44,ULM,Exclusiveness,5.0
MAS,44,ULM,Explanation score,3.6666666666666665
MAS,44,ULM,Explicitness,3.3333333333333335
MAS,44,ULM,Fairness,3.0
MAS,44,ULM,Feedback,4.0
MAS,44,ULM,Fluency,5.0
MAS,44,ULM,Focus,4.333333333333333
MAS,44,ULM,Goal alignment,5.0
MAS,44,ULM,Guess resistance,4.333333333333333
MAS,44,ULM,Plausibility,4.0
MAS,44,ULM,Reasoning,2.6666666666666665
MAS,44,ULM,Solvability,5.0
MAS,45,QGval,Answer consistency,5.0
MAS,45,QGval,Answerability,5.0
MAS,45,QGval,Clarity,5.0
MAS,45,QGval,Conciseness,5.0
MAS,45,QGval,Consistency,5.0
MAS,45,QGval,Fluency,5.0
MAS,45,QGval,Relevance,5.0
MAS,45,ULM,Absoluteness,5.0
MAS,45,ULM,Completeness,4.333333333333333
MAS,45,ULM,Comprehensiveness,3.3333333333333335
MAS,45,ULM,Correctness,5.0
MAS,45,ULM,Exclusiveness,5.0
MAS,45,ULM,Explanation score,3.6666666666666665
MAS,45,ULM,Explicitness,3.0
MAS,45,ULM,Fairness,3.0
MAS,45,ULM,Feedback,3.3333333333333335
MAS,45,ULM,Fluency,5.0
MAS,45,ULM,Focus,4.333333333333333
MAS,45,ULM,Goal alignment,5.0
MAS,45,ULM,Guess resistance,4.333333333333333
MAS,45,ULM,Plausibility,4.0
MAS,45,ULM,Reasoning,2.3333333333333335
MAS,45,ULM,Solvability,3.6666666666666665
MAS,46,QGval,Answer consistency,5.0
MAS,46,QGval,Answerability,5.0
MAS,46,QGval,Clarity,5.0
MAS,46,QGval,Conciseness,5.0
MAS,46,QGval,Consistency,5.0
MAS,46,QGval,Fluency,5.0
MAS,46,QGval,Relevance,5.0
MAS,46,ULM,Absoluteness,5.0
MAS,46,ULM,Completeness,5.0
MAS,46,ULM,Comprehensiveness,3.0
MAS,46,ULM,Correctness,5.0
MAS,46,ULM,Exclusiveness,4.333333333333333
MAS,46,ULM,Explanation score,4.333333333333333
MAS,46,ULM,Explicitness,3.3333333333333335
MAS,46,ULM,Fairness,3.0
MAS,46,ULM,Feedback,4.0
MAS,46,ULM,Fluency,4.333333333333333
MAS,46,ULM,Focus,4.333333333333333
MAS,46,ULM,Goal alignment,4.333333333333333
MAS,46,ULM,Guess resistance,4.333333333333333
MAS,46,ULM,Plausibility,4.0
MAS,46,ULM,Reasoning,2.3333333333333335
MAS,46,ULM,Solvability,5.0
MAS,47,QGval,Answer consistency,5.0
MAS,47,QGval,Answerability,5.0
MAS,47,QGval,Clarity,5.0
MAS,47,QGval,Conciseness,5.0
MAS,47,QGval,Consistency,5.0
MAS,47,QGval,Fluency,5.0
MAS,47,QGval,Relevance,5.0
MAS,47,ULM,Absoluteness,5.0
MAS,47,ULM,Completeness,5.0
MAS,47,ULM,Comprehensiveness,3.6666666666666665
MAS,47,ULM,Correctness,4.666666666666667
MAS,47,ULM,Exclusiveness,5.0
MAS,47,ULM,Explanation score,4.333333333333333
MAS,47,ULM,Explicitness,3.3333333333333335
MAS,47,ULM,Fairness,3.0
MAS,47,ULM,Feedback,4.0
MAS,47,ULM,Fluency,5.0
MAS,47,ULM,Focus,4.333333333333333
MAS,47,ULM,Goal alignment,5.0
MAS,47,ULM,Guess resistance,5.0
MAS,47,ULM,Plausibility,4.666666666666667
MAS,47,ULM,Reasoning,3.3333333333333335
MAS,47,ULM,Solvability,5.0
MAS,48,QGval,Answer consistency,5.0
MAS,48,QGval,Answerability,5.0
MAS,48,QGval,Clarity,5.0
MAS,48,QGval,Conciseness,5.0
MAS,48,QGval,Consistency,5.0
MAS,48,QGval,Fluency,5.0
MAS,48,QGval,Relevance,5.0
MAS,48,ULM,Absoluteness,5.0
MAS,48,ULM,Completeness,5.0
MAS,48,ULM,Comprehensiveness,3.6666666666666665
MAS,48,ULM,Correctness,5.0
MAS,48,ULM,Exclusiveness,5.0
MAS,48,ULM,Explanation score,4.333333333333333
MAS,48,ULM,Explicitness,3.3333333333333335
MAS,48,ULM,Fairness,3.0
MAS,48,ULM,Feedback,4.0
MAS,48,ULM,Fluency,5.0
MAS,48,ULM,Focus,4.333333333333333
MAS,48,ULM,Goal alignment,5.0
MAS,48,ULM,Guess resistance,5.0
MAS,48,ULM,Plausibility,4.666666666666667
MAS,48,ULM,Reasoning,3.0
MAS,48,ULM,Solvability,5.0
MAS,49,QGval,Answer consistency,5.0
MAS,49,QGval,Answerability,5.0
MAS,49,QGval,Clarity,5.0
MAS,49,QGval,Conciseness,4.666666666666667
MAS,49,QGval,Consistency,5.0
MAS,49,QGval,Fluency,5.0
MAS,49,QGval,Relevance,5.0
MAS,49,ULM,Absoluteness,4.666666666666667
MAS,49,ULM,Completeness,2.3333333333333335
MAS,49,ULM,Comprehensiveness,2.6666666666666665
MAS,49,ULM,Correctness,5.0
MAS,49,ULM,Exclusiveness,5.0
MAS,49,ULM,Explanation score,3.6666666666666665
MAS,49,ULM,Explicitness,3.3333333333333335
MAS,49,ULM,Fairness,3.0
MAS,49,ULM,Feedback,4.0
MAS,49,ULM,Fluency,5.0
MAS,49,ULM,Focus,4.333333333333333
MAS,49,ULM,Goal alignment,5.0
